creator_id,niche,platform,week_number,week_date,follower_count,weekly_follower_change,engagement_rate,save_rate,watch_time_pct,comment_sentiment_score,share_to_view_ratio,new_viewer_ratio,unsubscribe_rate,post_frequency_per_week,days_since_community_post,health_score,risk_level,algorithm_penalty_active
CRE0063,Language Learning,Substack,29,2025-10-09,413460,448,0.4672,0.1007,0.408,0.83,0.0465,0.419,0.0041,1.6,4,78.7,Safe,False
CRE0063,Language Learning,Substack,30,2025-10-16,412333,-679,0.4459,0.1141,0.433,0.705,0.0401,0.548,0.0046,4.9,11,86.0,Safe,False
CRE0063,Language Learning,Substack,31,2025-10-23,422907,9895,0.4901,0.0603,0.528,0.72,0.0675,0.264,0.0025,1.9,0,78.6,Safe,False
CRE0063,Language Learning,Substack,32,2025-10-30,410706,-2306,0.4856,0.14,0.309,0.823,0.0604,0.385,0.0076,3.6,2,73.1,Safe,False
CRE0063,Language Learning,Substack,33,2025-11-06,416017,3005,0.4028,0.1023,0.296,0.688,0.0269,0.336,0.0023,2.5,4,71.3,Safe,False
CRE0063,Language Learning,Substack,34,2025-11-13,414697,1685,0.5075,0.0975,0.405,0.616,0.0613,0.366,0.0063,2.1,3,71.5,Safe,False
CRE0063,Language Learning,Substack,35,2025-11-20,410338,-2674,0.4128,0.0634,0.451,0.623,0.0596,0.317,0.0066,4.7,4,77.3,Safe,False
CRE0063,Language Learning,Substack,36,2025-11-27,416110,3098,0.5029,0.1031,0.391,0.733,0.0446,0.293,0.0029,5.0,15,80.1,Safe,False
CRE0063,Language Learning,Substack,37,2025-12-04,416371,3359,0.4664,0.1287,0.462,0.801,0.0322,0.339,0.004,4.5,1,84.3,Safe,False
CRE0063,Language Learning,Substack,38,2025-12-11,407749,-5263,0.4018,0.0756,0.437,0.653,0.0545,0.385,0.003,4.6,10,82.7,Safe,False
CRE0063,Language Learning,Substack,39,2025-12-18,419319,6307,0.4148,0.0896,0.414,0.855,0.023,0.288,0.0048,4.8,8,81.2,Safe,False
CRE0063,Language Learning,Substack,40,2025-12-25,415441,2429,0.4296,0.0723,0.357,0.681,0.0319,0.512,0.0062,3.7,4,77.7,Safe,False
CRE0063,Language Learning,Substack,41,2026-01-01,410178,-2834,0.5032,0.0566,0.384,0.662,0.0432,0.282,0.0021,2.0,0,72.8,Safe,False
CRE0063,Language Learning,Substack,42,2026-01-08,411399,-1613,0.4899,0.0553,0.429,0.666,0.0454,0.286,0.0014,4.4,13,80.7,Safe,False
CRE0063,Language Learning,Substack,43,2026-01-15,407213,-5799,0.2568,0.0272,0.361,0.432,0.0239,0.319,0.0053,3.5,19,58.8,Watch,True
CRE0063,Language Learning,Substack,44,2026-01-22,399986,-13026,0.2541,0.0435,0.272,0.589,0.0297,0.232,0.0054,2.6,29,59.5,Watch,True
CRE0063,Language Learning,Substack,45,2026-01-29,395588,-17424,0.2807,0.0494,0.292,0.45,0.0205,0.249,0.0195,2.4,30,55.6,Watch,True
CRE0063,Language Learning,Substack,46,2026-02-05,406549,-6463,0.2518,0.0349,0.31,0.335,0.0337,0.186,0.0196,3.8,20,49.3,Alert,True
CRE0063,Language Learning,Substack,47,2026-02-12,413383,371,0.2844,0.045,0.289,0.56,0.0277,0.339,0.0199,3.1,23,60.0,Watch,True
CRE0063,Language Learning,Substack,48,2026-02-19,402693,-10319,0.2544,0.0648,0.244,0.575,0.0288,0.263,0.0145,2.8,6,57.2,Watch,True
CRE0063,Language Learning,Substack,49,2026-02-26,402824,-10188,0.2617,0.0397,0.265,0.631,0.0313,0.288,0.0185,2.8,21,56.0,Watch,True
CRE0063,Language Learning,Substack,50,2026-03-05,408574,-4438,0.2583,0.044,0.339,0.469,0.0209,0.351,0.0044,2.0,29,64.1,Watch,True
CRE0063,Language Learning,Substack,51,2026-03-12,405570,-7442,0.2772,0.0785,0.295,0.364,0.0153,0.255,0.0161,2.5,26,54.7,Alert,True
CRE0063,Language Learning,Substack,52,2026-03-19,428661,15649,0.4189,0.0638,0.362,0.79,0.0465,0.308,0.0049,1.5,19,71.2,Safe,False
CRE0064,Technology & Software,TikTok,1,2025-03-27,259678,806,0.0625,0.0126,0.309,0.673,0.0081,0.436,0.0072,2.4,8,54.6,Alert,False
CRE0064,Technology & Software,TikTok,2,2025-04-03,256999,-1873,0.0575,0.0088,0.527,0.641,0.0065,0.471,0.005,3.8,13,68.1,Watch,False
CRE0064,Technology & Software,TikTok,3,2025-04-10,257449,-1423,0.0541,0.0154,0.416,0.682,0.0043,0.423,0.0058,3.5,8,64.5,Watch,False
CRE0064,Technology & Software,TikTok,4,2025-04-17,260046,1174,0.0573,0.0108,0.523,0.705,0.0064,0.427,0.0029,4.3,17,71.9,Safe,False
CRE0064,Technology & Software,TikTok,5,2025-04-24,259049,177,0.0524,0.0095,0.384,0.783,0.0051,0.266,0.0024,4.8,15,63.8,Watch,False
CRE0064,Technology & Software,TikTok,6,2025-05-01,262376,3504,0.0603,0.0134,0.421,0.658,0.0086,0.353,0.0028,5.8,8,67.4,Watch,False
CRE0064,Technology & Software,TikTok,7,2025-05-08,264101,5229,0.0618,0.01,0.393,0.434,0.0056,0.31,0.0015,4.3,15,58.7,Watch,False
CRE0064,Technology & Software,TikTok,8,2025-05-15,259848,976,0.0566,0.0084,0.381,0.596,0.0075,0.445,0.0036,3.5,15,61.1,Watch,False
CRE0064,Technology & Software,TikTok,9,2025-05-22,259620,748,0.0565,0.0093,0.401,0.883,0.004,0.293,0.0074,4.9,0,62.6,Watch,False
CRE0064,Technology & Software,TikTok,10,2025-05-29,259476,604,0.0501,0.0071,0.409,0.65,0.0044,0.339,0.0037,3.0,9,58.8,Watch,False
CRE0064,Technology & Software,TikTok,11,2025-06-05,260128,1256,0.0542,0.0066,0.44,0.573,0.005,0.388,0.0036,5.5,0,64.1,Watch,False
CRE0064,Technology & Software,TikTok,12,2025-06-12,261344,2472,0.053,0.0114,0.399,0.394,0.0073,0.483,0.0032,4.2,5,62.1,Watch,False
CRE0064,Technology & Software,TikTok,13,2025-06-19,258351,-521,0.0586,0.0088,0.449,0.878,0.0051,0.392,0.003,4.5,0,71.3,Safe,False
CRE0064,Technology & Software,TikTok,14,2025-06-26,260636,1764,0.0547,0.0127,0.419,0.815,0.0057,0.399,0.0047,5.0,20,69.6,Watch,False
CRE0064,Technology & Software,TikTok,15,2025-07-03,262234,3362,0.0564,0.0092,0.315,0.784,0.0069,0.428,0.0071,3.5,5,57.9,Watch,False
CRE0064,Technology & Software,TikTok,16,2025-07-10,261151,2279,0.0569,0.0169,0.479,0.619,0.0063,0.298,0.005,4.0,7,65.0,Watch,False
CRE0064,Technology & Software,TikTok,17,2025-07-17,255768,-3104,0.0537,0.0097,0.414,0.642,0.0049,0.434,0.001,3.4,5,66.2,Watch,False
CRE0064,Technology & Software,TikTok,18,2025-07-24,258150,-722,0.0589,0.0105,0.344,0.723,0.0064,0.287,0.0051,4.7,7,58.8,Watch,False
CRE0064,Technology & Software,TikTok,19,2025-07-31,257905,-967,0.0641,0.019,0.467,0.838,0.0084,0.439,0.0054,2.3,4,70.1,Safe,False
CRE0064,Technology & Software,TikTok,20,2025-08-07,255298,-3574,0.0661,0.0098,0.354,1.0,0.009,0.482,0.002,3.9,10,71.9,Safe,False
CRE0064,Technology & Software,TikTok,21,2025-08-14,261095,2223,0.0642,0.0132,0.502,0.721,0.0051,0.525,0.0038,2.6,9,71.1,Safe,False
CRE0064,Technology & Software,TikTok,22,2025-08-21,255692,-3180,0.0661,0.0067,0.419,0.661,0.0058,0.463,0.0065,5.8,14,64.2,Watch,False
CRE0064,Technology & Software,TikTok,23,2025-08-28,261742,2870,0.0638,0.018,0.447,0.862,0.0058,0.341,0.008,4.3,5,67.6,Watch,False
CRE0064,Technology & Software,TikTok,24,2025-09-04,265198,6326,0.0521,0.0139,0.441,0.657,0.0035,0.508,0.0063,5.6,2,69.5,Watch,False
CRE0064,Technology & Software,TikTok,25,2025-09-11,259597,725,0.0644,0.0109,0.449,0.682,0.0094,0.416,0.0069,1.8,1,59.6,Watch,False
CRE0064,Technology & Software,TikTok,26,2025-09-18,260226,1354,0.0553,0.0154,0.426,0.63,0.0035,0.452,0.0053,2.8,8,63.9,Watch,False
CRE0064,Technology & Software,TikTok,27,2025-09-25,264148,5276,0.0608,0.0145,0.389,0.815,0.0045,0.255,0.0012,2.9,11,63.8,Watch,False
CRE0064,Technology & Software,TikTok,28,2025-10-02,261101,2229,0.0521,0.0091,0.451,0.79,0.0046,0.267,0.0044,2.3,16,60.2,Watch,False
CRE0064,Technology & Software,TikTok,29,2025-10-09,254886,-3986,0.0533,0.0128,0.382,0.707,0.005,0.435,0.0027,4.1,12,66.9,Watch,False
CRE0064,Technology & Software,TikTok,30,2025-10-16,260108,1236,0.0635,0.011,0.458,0.741,0.0094,0.489,0.0056,5.6,9,71.2,Safe,False
CRE0064,Technology & Software,TikTok,31,2025-10-23,259947,1075,0.059,0.0072,0.351,0.858,0.003,0.34,0.0021,3.8,18,63.3,Watch,False
CRE0064,Technology & Software,TikTok,32,2025-10-30,260108,1236,0.0508,0.0056,0.417,0.728,0.0073,0.47,0.0025,3.1,15,65.5,Watch,False
CRE0064,Technology & Software,TikTok,33,2025-11-06,257570,-1302,0.0643,0.0178,0.422,0.842,0.0076,0.516,0.0055,3.2,7,71.0,Safe,False
CRE0064,Technology & Software,TikTok,34,2025-11-13,261753,2881,0.0574,0.0108,0.465,0.736,0.0047,0.253,0.0016,2.3,20,62.9,Watch,False
CRE0064,Technology & Software,TikTok,35,2025-11-20,259608,736,0.05,0.0143,0.389,0.668,0.0036,0.495,0.0019,4.6,5,70.7,Safe,False
CRE0064,Technology & Software,TikTok,36,2025-11-27,263384,4512,0.0501,0.0132,0.385,0.931,0.0052,0.276,0.0034,3.7,18,65.4,Watch,False
CRE0064,Technology & Software,TikTok,37,2025-12-04,262093,3221,0.0549,0.0139,0.379,0.609,0.0081,0.539,0.0063,3.8,5,63.0,Watch,False
CRE0064,Technology & Software,TikTok,38,2025-12-11,260538,1666,0.0601,0.0166,0.536,0.718,0.0079,0.287,0.0036,2.6,4,66.2,Watch,False
CRE0064,Technology & Software,TikTok,39,2025-12-18,263857,4985,0.0646,0.0097,0.425,0.712,0.0088,0.393,0.006,5.6,9,65.2,Watch,False
CRE0064,Technology & Software,TikTok,40,2025-12-25,257357,-1515,0.0602,0.0143,0.455,0.662,0.0031,0.262,0.0022,4.6,4,66.6,Watch,False
CRE0064,Technology & Software,TikTok,41,2026-01-01,257662,-1210,0.0532,0.0081,0.344,0.656,0.0072,0.548,0.0032,3.5,21,62.4,Watch,False
CRE0064,Technology & Software,TikTok,42,2026-01-08,260029,1157,0.066,0.0189,0.368,0.724,0.0045,0.438,0.0071,2.3,19,61.1,Watch,False
CRE0064,Technology & Software,TikTok,43,2026-01-15,258714,-158,0.0501,0.0116,0.293,0.885,0.0061,0.279,0.0016,4.8,12,63.4,Watch,False
CRE0064,Technology & Software,TikTok,44,2026-01-22,258532,-340,0.059,0.0111,0.536,0.679,0.0053,0.361,0.001,4.9,20,72.6,Safe,False
CRE0064,Technology & Software,TikTok,45,2026-01-29,260690,1818,0.0659,0.0103,0.41,0.55,0.0045,0.506,0.003,4.0,13,65.6,Watch,False
CRE0064,Technology & Software,TikTok,46,2026-02-05,259837,965,0.0657,0.0197,0.386,0.847,0.0095,0.264,0.001,5.2,11,71.0,Safe,False
CRE0064,Technology & Software,TikTok,47,2026-02-12,258241,-631,0.058,0.0069,0.402,0.578,0.0063,0.354,0.0064,5.6,10,58.6,Watch,False
CRE0064,Technology & Software,TikTok,48,2026-02-19,262437,3565,0.0656,0.0118,0.421,0.75,0.0096,0.253,0.0075,2.6,14,56.1,Watch,False
CRE0064,Technology & Software,TikTok,49,2026-02-26,261511,2639,0.0567,0.0126,0.535,0.412,0.007,0.463,0.0063,4.8,8,65.5,Watch,False
CRE0064,Technology & Software,TikTok,50,2026-03-05,262116,3244,0.0656,0.0069,0.443,0.668,0.0054,0.451,0.0015,2.7,5,65.7,Watch,False
CRE0064,Technology & Software,TikTok,51,2026-03-12,260217,1345,0.0605,0.0151,0.4,0.659,0.0055,0.303,0.0031,3.9,20,63.0,Watch,False
CRE0064,Technology & Software,TikTok,52,2026-03-19,262419,3547,0.0658,0.0092,0.403,0.683,0.0047,0.269,0.006,4.5,18,58.6,Watch,False
CRE0065,Music & Audio Production,Substack,1,2025-03-27,260167,2960,0.33,0.0566,0.386,0.559,0.03,0.422,0.0055,5.5,18,77.6,Safe,False
CRE0065,Music & Audio Production,Substack,2,2025-04-03,256130,-1077,0.3828,0.0785,0.426,0.634,0.0235,0.504,0.0022,5.5,20,86.8,Safe,False
CRE0065,Music & Audio Production,Substack,3,2025-04-10,255135,-2072,0.3678,0.1051,0.43,0.84,0.0368,0.302,0.0045,5.9,18,82.9,Safe,False
CRE0065,Music & Audio Production,Substack,4,2025-04-17,262143,4936,0.3014,0.0882,0.345,0.806,0.0418,0.453,0.007,3.7,6,77.4,Safe,False
CRE0065,Music & Audio Production,Substack,5,2025-04-24,258407,1200,0.3794,0.056,0.326,0.815,0.0418,0.454,0.004,5.9,17,82.2,Safe,False
CRE0065,Music & Audio Production,Substack,6,2025-05-01,259437,2230,0.2979,0.078,0.475,0.8,0.0379,0.541,0.0025,2.7,2,87.7,Safe,False
CRE0065,Music & Audio Production,Substack,7,2025-05-08,260255,3048,0.3961,0.111,0.431,0.921,0.0344,0.443,0.002,2.1,20,85.5,Safe,False
CRE0065,Music & Audio Production,Substack,8,2025-05-15,258195,988,0.3979,0.0608,0.357,0.603,0.0461,0.53,0.0054,2.4,7,74.3,Safe,False
CRE0065,Music & Audio Production,Substack,9,2025-05-22,259698,2491,0.3043,0.0708,0.32,0.825,0.0338,0.375,0.0073,1.6,14,69.7,Watch,False
CRE0065,Music & Audio Production,Substack,10,2025-05-29,259372,2165,0.3974,0.1166,0.432,0.635,0.0551,0.483,0.0068,5.7,0,82.0,Safe,False
CRE0065,Music & Audio Production,Substack,11,2025-06-05,256283,-924,0.3486,0.0755,0.448,0.707,0.0396,0.507,0.0064,5.9,9,85.1,Safe,False
CRE0065,Music & Audio Production,Substack,12,2025-06-12,251324,-5883,0.3043,0.0427,0.418,0.851,0.0362,0.483,0.005,5.6,20,84.5,Safe,False
CRE0065,Music & Audio Production,Substack,13,2025-06-19,257103,-104,0.3418,0.04,0.403,0.583,0.0299,0.292,0.0063,5.5,11,70.3,Safe,False
CRE0065,Music & Audio Production,Substack,14,2025-06-26,259350,2143,0.367,0.0902,0.359,0.89,0.0497,0.389,0.0029,1.9,5,78.3,Safe,False
CRE0065,Music & Audio Production,Substack,15,2025-07-03,258636,1429,0.385,0.056,0.394,0.953,0.053,0.425,0.0059,1.8,14,79.2,Safe,False
CRE0065,Music & Audio Production,Substack,16,2025-07-10,259084,1877,0.3407,0.0901,0.393,0.6,0.0391,0.336,0.0031,4.2,15,77.0,Safe,False
CRE0065,Music & Audio Production,Substack,17,2025-07-17,253573,-3634,0.3212,0.0394,0.439,0.758,0.0356,0.429,0.0074,3.0,13,74.3,Safe,False
CRE0065,Music & Audio Production,Substack,18,2025-07-24,253636,-3571,0.3707,0.0583,0.363,0.68,0.019,0.374,0.0034,5.2,5,79.6,Safe,False
CRE0065,Music & Audio Production,Substack,19,2025-07-31,258391,1184,0.3281,0.0983,0.428,0.637,0.0278,0.409,0.0059,4.6,19,79.7,Safe,False
CRE0065,Music & Audio Production,Substack,20,2025-08-07,258998,1791,0.3399,0.0656,0.377,0.751,0.018,0.363,0.0021,2.3,16,77.3,Safe,False
CRE0065,Music & Audio Production,Substack,21,2025-08-14,259253,2046,0.3192,0.048,0.456,0.994,0.0195,0.423,0.0041,5.4,1,90.5,Safe,False
CRE0065,Music & Audio Production,Substack,22,2025-08-21,264023,6816,0.3473,0.0871,0.459,0.668,0.0392,0.444,0.0071,5.6,3,82.5,Safe,False
CRE0065,Music & Audio Production,Substack,23,2025-08-28,262482,5275,0.3054,0.089,0.521,0.668,0.0154,0.371,0.0045,2.7,15,80.4,Safe,False
CRE0065,Music & Audio Production,Substack,24,2025-09-04,257180,-27,0.3713,0.0921,0.497,0.735,0.0349,0.386,0.0065,2.1,16,78.8,Safe,False
CRE0065,Music & Audio Production,Substack,25,2025-09-11,264124,6917,0.3444,0.0719,0.398,0.711,0.0208,0.315,0.0068,5.2,21,76.8,Safe,False
CRE0065,Music & Audio Production,Substack,26,2025-09-18,256539,-668,0.3136,0.0334,0.481,0.629,0.0409,0.288,0.002,1.6,21,69.8,Watch,False
CRE0065,Music & Audio Production,Substack,27,2025-09-25,259702,2495,0.3593,0.0481,0.339,0.848,0.0233,0.486,0.0057,4.5,5,81.0,Safe,False
CRE0065,Music & Audio Production,Substack,28,2025-10-02,257514,307,0.3877,0.081,0.5,0.772,0.0512,0.292,0.0051,5.2,1,84.1,Safe,False
CRE0065,Music & Audio Production,Substack,29,2025-10-09,252614,-4593,0.339,0.0856,0.428,0.774,0.0386,0.312,0.0057,2.9,7,76.3,Safe,False
CRE0065,Music & Audio Production,Substack,30,2025-10-16,256919,-288,0.3312,0.0902,0.404,0.607,0.0169,0.347,0.0069,5.6,11,75.8,Safe,False
CRE0065,Music & Audio Production,Substack,31,2025-10-23,259256,2049,0.3858,0.0769,0.455,0.771,0.056,0.504,0.0028,5.0,20,90.4,Safe,False
CRE0065,Music & Audio Production,Substack,32,2025-10-30,259195,1988,0.376,0.109,0.478,0.815,0.036,0.499,0.0074,2.5,12,82.8,Safe,False
CRE0065,Music & Audio Production,Substack,33,2025-11-06,259478,2271,0.3362,0.1002,0.321,0.81,0.0199,0.364,0.0023,1.9,9,74.7,Safe,False
CRE0065,Music & Audio Production,Substack,34,2025-11-13,259980,2773,0.3786,0.0582,0.424,0.562,0.0264,0.388,0.0013,5.3,14,82.8,Safe,False
CRE0065,Music & Audio Production,Substack,35,2025-11-20,259695,2488,0.3016,0.083,0.349,0.776,0.0176,0.519,0.003,4.0,16,83.0,Safe,False
CRE0065,Music & Audio Production,Substack,36,2025-11-27,252487,-4720,0.3935,0.0947,0.493,0.7,0.0277,0.335,0.0068,5.2,0,81.9,Safe,False
CRE0065,Music & Audio Production,Substack,37,2025-12-04,261203,3996,0.3066,0.0462,0.346,0.86,0.0213,0.489,0.0055,5.9,21,82.1,Safe,False
CRE0065,Music & Audio Production,Substack,38,2025-12-11,260662,3455,0.3431,0.0387,0.312,0.807,0.0236,0.355,0.002,5.8,21,75.9,Safe,False
CRE0065,Music & Audio Production,Substack,39,2025-12-18,259067,1860,0.3092,0.0423,0.351,0.709,0.0391,0.4,0.0072,5.1,3,73.4,Safe,False
CRE0065,Music & Audio Production,Substack,40,2025-12-25,257926,719,0.3114,0.0477,0.324,0.538,0.037,0.397,0.0061,4.7,6,71.2,Safe,False
CRE0065,Music & Audio Production,Substack,41,2026-01-01,254697,-2510,0.3236,0.0959,0.393,0.876,0.0436,0.335,0.006,4.2,19,79.6,Safe,False
CRE0065,Music & Audio Production,Substack,42,2026-01-08,259912,2705,0.3634,0.0645,0.519,0.691,0.0345,0.458,0.0067,2.3,17,80.5,Safe,False
CRE0065,Music & Audio Production,Substack,43,2026-01-15,259024,1817,0.3413,0.0644,0.436,0.745,0.048,0.516,0.0015,2.0,3,84.2,Safe,False
CRE0065,Music & Audio Production,Substack,44,2026-01-22,256090,-1117,0.3523,0.0931,0.469,0.765,0.0193,0.285,0.0041,3.2,13,79.6,Safe,False
CRE0065,Music & Audio Production,Substack,45,2026-01-29,263638,6431,0.3342,0.0639,0.484,0.745,0.0196,0.498,0.0065,4.9,16,87.3,Safe,False
CRE0065,Music & Audio Production,Substack,46,2026-02-05,260198,2991,0.3657,0.0573,0.403,0.756,0.039,0.251,0.0017,2.4,9,75.9,Safe,False
CRE0065,Music & Audio Production,Substack,47,2026-02-12,256430,-777,0.35,0.0606,0.393,0.631,0.021,0.479,0.0014,3.9,14,83.0,Safe,False
CRE0065,Music & Audio Production,Substack,48,2026-02-19,259764,2557,0.3533,0.0673,0.359,0.826,0.0269,0.527,0.0068,2.2,1,77.1,Safe,False
CRE0065,Music & Audio Production,Substack,49,2026-02-26,255452,-1755,0.3664,0.0545,0.314,0.751,0.0404,0.275,0.0039,2.9,15,70.9,Safe,False
CRE0065,Music & Audio Production,Substack,50,2026-03-05,256218,-989,0.3379,0.0455,0.427,0.711,0.0205,0.448,0.0061,4.7,16,80.5,Safe,False
CRE0065,Music & Audio Production,Substack,51,2026-03-12,259186,1979,0.3861,0.0545,0.465,0.632,0.0552,0.456,0.0067,2.3,19,77.5,Safe,False
CRE0065,Music & Audio Production,Substack,52,2026-03-19,256141,-1066,0.3208,0.0619,0.406,0.82,0.0349,0.274,0.0052,2.0,5,73.7,Safe,False
CRE0066,Travel & Adventure,TikTok,1,2025-03-27,131433,990,0.0671,0.0173,0.349,0.588,0.004,0.531,0.0061,1.5,20,58.0,Watch,False
CRE0066,Travel & Adventure,TikTok,2,2025-04-03,128034,-2409,0.0725,0.0137,0.501,0.616,0.0066,0.293,0.001,5.5,13,70.6,Safe,False
CRE0066,Travel & Adventure,TikTok,3,2025-04-10,130807,364,0.0844,0.0146,0.356,0.657,0.0064,0.449,0.0037,3.2,10,62.9,Watch,False
CRE0066,Travel & Adventure,TikTok,4,2025-04-17,131953,1510,0.0646,0.0173,0.508,0.77,0.0041,0.363,0.003,3.7,17,72.6,Safe,False
CRE0066,Travel & Adventure,TikTok,5,2025-04-24,131182,739,0.0764,0.015,0.503,0.684,0.0061,0.518,0.0041,2.4,3,70.4,Safe,False
CRE0066,Travel & Adventure,TikTok,6,2025-05-01,131346,903,0.0663,0.0187,0.401,0.604,0.0077,0.3,0.0029,4.0,9,63.7,Watch,False
CRE0066,Travel & Adventure,TikTok,7,2025-05-08,131497,1054,0.0771,0.0224,0.348,0.623,0.0106,0.388,0.0069,5.4,2,63.6,Watch,False
CRE0066,Travel & Adventure,TikTok,8,2025-05-15,128646,-1797,0.0716,0.0175,0.355,0.767,0.0075,0.321,0.0035,1.8,11,59.8,Watch,False
CRE0066,Travel & Adventure,TikTok,9,2025-05-22,131552,1109,0.077,0.0111,0.483,0.842,0.006,0.317,0.0014,5.0,15,73.5,Safe,False
CRE0066,Travel & Adventure,TikTok,10,2025-05-29,131960,1517,0.0819,0.0241,0.369,0.74,0.0095,0.449,0.0027,3.8,17,71.3,Safe,False
CRE0066,Travel & Adventure,TikTok,11,2025-06-05,130493,50,0.0757,0.0197,0.487,0.719,0.0086,0.403,0.0039,3.4,14,71.6,Safe,False
CRE0066,Travel & Adventure,TikTok,12,2025-06-12,132548,2105,0.0767,0.011,0.34,0.663,0.0065,0.364,0.002,2.5,9,58.6,Watch,False
CRE0066,Travel & Adventure,TikTok,13,2025-06-19,130402,-41,0.0757,0.0086,0.537,0.799,0.0065,0.268,0.0023,4.1,15,68.4,Watch,False
CRE0066,Travel & Adventure,TikTok,14,2025-06-26,133243,2800,0.0667,0.0134,0.323,0.586,0.0046,0.455,0.0067,4.1,12,58.4,Watch,False
CRE0066,Travel & Adventure,TikTok,15,2025-07-03,129400,-1043,0.0742,0.0146,0.363,0.565,0.0043,0.47,0.0076,2.1,1,56.0,Watch,False
CRE0066,Travel & Adventure,TikTok,16,2025-07-10,131038,595,0.0814,0.0214,0.413,0.654,0.0106,0.371,0.0038,2.3,15,64.2,Watch,False
CRE0066,Travel & Adventure,TikTok,17,2025-07-17,129451,-992,0.0842,0.0207,0.538,0.79,0.0054,0.32,0.0027,6.0,15,76.0,Safe,False
CRE0066,Travel & Adventure,TikTok,18,2025-07-24,130645,202,0.0768,0.0163,0.423,0.543,0.0057,0.527,0.0067,4.0,21,64.8,Watch,False
CRE0066,Travel & Adventure,TikTok,19,2025-07-31,132607,2164,0.0745,0.0215,0.462,0.666,0.0039,0.522,0.0032,4.5,19,75.8,Safe,False
CRE0066,Travel & Adventure,TikTok,20,2025-08-07,130876,433,0.075,0.0082,0.474,0.697,0.0103,0.454,0.0023,3.3,17,68.8,Watch,False
CRE0066,Travel & Adventure,TikTok,21,2025-08-14,129772,-671,0.0758,0.0128,0.445,0.687,0.0047,0.429,0.0068,5.1,10,67.2,Watch,False
CRE0066,Travel & Adventure,TikTok,22,2025-08-21,130786,343,0.0668,0.0169,0.526,0.699,0.0076,0.334,0.007,5.3,8,68.8,Watch,False
CRE0066,Travel & Adventure,TikTok,23,2025-08-28,132152,1709,0.0743,0.0214,0.449,0.704,0.0066,0.308,0.004,2.8,20,65.9,Watch,False
CRE0066,Travel & Adventure,TikTok,24,2025-09-04,131042,599,0.0807,0.0188,0.387,0.674,0.0059,0.287,0.0066,5.2,7,62.4,Watch,False
CRE0066,Travel & Adventure,TikTok,25,2025-09-11,130012,-431,0.0739,0.0132,0.41,0.642,0.0087,0.259,0.002,5.5,1,64.4,Watch,False
CRE0066,Travel & Adventure,TikTok,26,2025-09-18,134320,3877,0.0816,0.0115,0.467,0.79,0.0042,0.266,0.0066,5.2,12,65.1,Watch,False
CRE0066,Travel & Adventure,TikTok,27,2025-09-25,129940,-503,0.0703,0.0133,0.476,0.602,0.0075,0.464,0.0043,4.1,20,69.0,Watch,False
CRE0066,Travel & Adventure,TikTok,28,2025-10-02,132343,1900,0.0839,0.0228,0.45,0.842,0.0084,0.392,0.0012,5.2,8,79.0,Safe,False
CRE0066,Travel & Adventure,TikTok,29,2025-10-09,128326,-2117,0.0765,0.0145,0.436,0.733,0.0104,0.492,0.0057,3.6,12,68.5,Watch,False
CRE0066,Travel & Adventure,TikTok,30,2025-10-16,130850,407,0.0777,0.0168,0.465,0.673,0.0096,0.337,0.0059,1.7,9,61.0,Watch,False
CRE0066,Travel & Adventure,TikTok,31,2025-10-23,130947,504,0.0821,0.011,0.439,0.769,0.0062,0.512,0.0016,2.8,17,70.7,Safe,False
CRE0066,Travel & Adventure,TikTok,32,2025-10-30,131178,735,0.0728,0.0204,0.435,0.782,0.0063,0.547,0.0012,5.8,21,79.3,Safe,False
CRE0066,Travel & Adventure,TikTok,33,2025-11-06,132252,1809,0.0811,0.0214,0.364,0.791,0.0082,0.397,0.0033,5.1,5,71.2,Safe,False
CRE0066,Travel & Adventure,TikTok,34,2025-11-13,130506,63,0.0856,0.0191,0.356,0.708,0.0056,0.483,0.008,5.8,5,66.1,Watch,False
CRE0066,Travel & Adventure,TikTok,35,2025-11-20,131378,935,0.0671,0.0096,0.283,0.789,0.0068,0.504,0.006,5.8,7,62.8,Watch,False
CRE0066,Travel & Adventure,TikTok,36,2025-11-27,131687,1244,0.0791,0.0232,0.502,0.532,0.0086,0.282,0.0064,2.8,0,62.6,Watch,False
CRE0066,Travel & Adventure,TikTok,37,2025-12-04,132091,1648,0.0661,0.0085,0.441,0.708,0.0092,0.268,0.0013,5.3,1,66.3,Watch,False
CRE0066,Travel & Adventure,TikTok,38,2025-12-11,129944,-499,0.0801,0.0181,0.414,0.819,0.006,0.28,0.0069,5.1,21,65.8,Watch,False
CRE0066,Travel & Adventure,TikTok,39,2025-12-18,131595,1152,0.0772,0.0224,0.491,0.869,0.0098,0.515,0.0043,2.2,12,76.0,Safe,False
CRE0066,Travel & Adventure,TikTok,40,2025-12-25,130633,190,0.0756,0.0086,0.431,0.733,0.0043,0.352,0.0015,5.5,18,68.7,Watch,False
CRE0066,Travel & Adventure,TikTok,41,2026-01-01,132042,1599,0.0786,0.011,0.437,0.9,0.0097,0.275,0.0061,1.5,19,59.4,Watch,False
CRE0066,Travel & Adventure,TikTok,42,2026-01-08,130302,-141,0.0649,0.0173,0.514,0.565,0.0046,0.52,0.0015,4.4,18,75.5,Safe,False
CRE0066,Travel & Adventure,TikTok,43,2026-01-15,129903,-540,0.0656,0.0127,0.546,0.65,0.006,0.348,0.002,2.2,7,65.9,Watch,False
